timestamp,icao,temperature,dewpoint,wind_speed,visibility,is_fog,is_mist,raw_metar,dewpoint_depression,hour,month,day_of_week,humidity,is_disrupted
2025-06-10 10:00:00,LRIA,21,9,7.0,10000,0,0,LRIA 101000Z 34007KT 300V020 CAVOK 21/09 Q1024,12,10,6,1,46.19,0
2025-06-10 10:30:00,LRIA,21,9,7.0,10000,0,0,LRIA 101030Z 36007KT 320V040 CAVOK 21/09 Q1024,12,10,6,1,46.19,0
2025-06-10 11:00:00,LRIA,22,10,8.0,10000,0,0,LRIA 101100Z 01008KT CAVOK 22/10 Q1023,12,11,6,1,46.47,0
2025-06-10 11:30:00,LRIA,21,9,5.0,10000,0,0,LRIA 101130Z 01005KT 320V050 CAVOK 21/09 Q1023,12,11,6,1,46.19,0
2025-06-10 12:00:00,LRIA,22,8,5.0,10000,0,0,LRIA 101200Z 35005KT CAVOK 22/08 Q1023,14,12,6,1,40.6,0
2025-06-10 12:30:00,LRIA,22,9,10.0,10000,0,0,LRIA 101230Z 34010KT CAVOK 22/09 Q1022,13,12,6,1,43.45,0
2025-06-10 13:00:00,LRIA,22,10,5.0,10000,0,0,LRIA 101300Z 01005KT 300V110 CAVOK 22/10 Q1022,12,13,6,1,46.47,0
2025-06-10 13:30:00,LRIA,22,8,5.0,10000,0,0,LRIA 101330Z 01005KT CAVOK 22/08 Q1021,14,13,6,1,40.6,0
2025-06-10 14:00:00,LRIA,22,9,6.0,10000,0,0,LRIA 101400Z 35006KT 290V040 CAVOK 22/09 Q1021,13,14,6,1,43.45,0
2025-06-10 14:30:00,LRIA,22,8,5.0,10000,0,0,LRIA 101430Z 01005KT 330V060 CAVOK 22/08 Q1021,14,14,6,1,40.6,0
2025-06-10 15:00:00,LRIA,22,7,5.0,10000,0,0,LRIA 101500Z 08005KT CAVOK 22/07 Q1020,15,15,6,1,37.92,0
2025-06-10 15:30:00,LRIA,22,7,,10000,0,0,LRIA 101530Z VRB02KT CAVOK 22/07 Q1020,15,15,6,1,37.92,0
2025-06-10 16:00:00,LRIA,22,7,3.0,10000,0,0,LRIA 101600Z 04003KT 340V100 CAVOK 22/07 Q1020,15,16,6,1,37.92,0
2025-06-10 16:30:00,LRIA,22,7,4.0,10000,0,0,LRIA 101630Z 06004KT 030V090 CAVOK 22/07 Q1020,15,16,6,1,37.92,0
2025-06-10 17:00:00,LRIA,21,8,3.0,10000,0,0,LRIA 101700Z 11003KT CAVOK 21/08 Q1020,13,17,6,1,43.17,0
2025-06-10 17:30:00,LRIA,21,8,3.0,10000,0,0,LRIA 101730Z 12003KT CAVOK 21/08 Q1020,13,17,6,1,43.17,0
2025-06-10 18:00:00,LRIA,19,7,4.0,10000,0,0,LRIA 101800Z 15004KT CAVOK 19/07 Q1020,12,18,6,1,45.63,0
2025-06-10 18:30:00,LRIA,20,8,4.0,10000,0,0,LRIA 101830Z 14004KT CAVOK 20/08 Q1020,12,18,6,1,45.91,0
2025-06-10 19:00:00,LRIA,18,8,,10000,0,0,LRIA 101900Z VRB02KT CAVOK 18/08 Q1020,10,19,6,1,52.01,0
2025-06-10 19:30:00,LRIA,17,8,4.0,10000,0,0,LRIA 101930Z 08004KT CAVOK 17/08 Q1019,9,19,6,1,55.4,0
2025-06-10 20:00:00,LRIA,17,8,3.0,10000,0,0,LRIA 102000Z 10003KT CAVOK 17/08 Q1019,9,20,6,1,55.4,0
2025-06-10 20:30:00,LRIA,17,8,4.0,10000,0,0,LRIA 102030Z 12004KT CAVOK 17/08 Q1019,9,20,6,1,55.4,0
2025-06-10 21:00:00,LRIA,18,8,5.0,10000,0,0,LRIA 102100Z 11005KT CAVOK 18/08 Q1019,10,21,6,1,52.01,0
2025-06-10 21:30:00,LRIA,17,8,3.0,10000,0,0,LRIA 102130Z 09003KT CAVOK 17/08 Q1019,9,21,6,1,55.4,0
2025-06-10 22:00:00,LRIA,16,8,2.0,10000,0,0,LRIA 102200Z 11002KT CAVOK 16/08 Q1019,8,22,6,1,59.04,0
2025-06-10 22:30:00,LRIA,16,8,5.0,10000,0,0,LRIA 102230Z 09005KT CAVOK 16/08 Q1018,8,22,6,1,59.04,0
2025-06-10 23:00:00,LRIA,15,9,4.0,10000,0,0,LRIA 102300Z 09004KT CAVOK 15/09 Q1018,6,23,6,1,67.36,0
2025-06-10 23:30:00,LRIA,15,9,7.0,10000,0,0,LRIA 102330Z 08007KT CAVOK 15/09 Q1018,6,23,6,1,67.36,0
2025-06-11 00:00:00,LRIA,15,9,7.0,10000,0,0,LRIA 110000Z 08007KT CAVOK 15/09 Q1018,6,0,6,2,67.36,0
2025-06-11 00:30:00,LRIA,14,9,4.0,9999,0,0,LRIA 110030Z 11004KT 090V150 9999 NCD 14/09 Q1017,5,0,6,2,71.85,0
2025-06-11 01:00:00,LRIA,15,9,6.0,10000,0,0,LRIA 110100Z 09006KT CAVOK 15/09 Q1017,6,1,6,2,67.36,0
2025-06-11 01:30:00,LRIA,14,9,6.0,10000,0,0,LRIA 110130Z 09006KT CAVOK 14/09 Q1017,5,1,6,2,71.85,0
2025-06-11 02:00:00,LRIA,13,9,6.0,10000,0,0,LRIA 110200Z 08006KT CAVOK 13/09 Q1017,4,2,6,2,76.68,0
2025-06-11 02:30:00,LRIA,13,9,6.0,10000,0,0,LRIA 110230Z 09006KT CAVOK 13/09 Q1017,4,2,6,2,76.68,0
2025-06-11 03:00:00,LRIA,14,9,6.0,10000,0,0,LRIA 110300Z 09006KT CAVOK 14/09 Q1017,5,3,6,2,71.85,0
2025-06-11 03:30:00,LRIA,14,9,6.0,10000,0,0,LRIA 110330Z 09006KT CAVOK 14/09 Q1017,5,3,6,2,71.85,0
2025-06-11 04:00:00,LRIA,16,10,6.0,10000,0,0,LRIA 110400Z 11006KT CAVOK 16/10 Q1017,6,4,6,2,67.56,0
2025-06-11 04:30:00,LRIA,17,10,6.0,10000,0,0,LRIA 110430Z 12006KT CAVOK 17/10 Q1016,7,4,6,2,63.4,0
2025-06-11 05:00:00,LRIA,17,10,6.0,10000,0,0,LRIA 110500Z 12006KT CAVOK 17/10 Q1016,7,5,6,2,63.4,0
2025-06-11 05:30:00,LRIA,19,10,7.0,10000,0,0,LRIA 110530Z 12007KT CAVOK 19/10 Q1016,9,5,6,2,55.91,0
2025-06-11 06:00:00,LRIA,19,10,7.0,10000,0,0,LRIA 110600Z 12007KT CAVOK 19/10 Q1016,9,6,6,2,55.91,0
2025-06-11 06:30:00,LRIA,21,11,7.0,10000,0,0,LRIA 110630Z 13007KT CAVOK 21/11 Q1016,10,6,6,2,52.8,0
2025-06-11 07:00:00,LRIA,22,11,5.0,10000,0,0,LRIA 110700Z 16005KT 120V210 CAVOK 22/11 Q1015,11,7,6,2,49.67,0
2025-06-11 07:30:00,LRIA,22,11,7.0,10000,0,0,LRIA 110730Z 16007KT 140V200 CAVOK 22/11 Q1015,11,7,6,2,49.67,0
2025-06-11 08:00:00,LRIA,22,11,6.0,10000,0,0,LRIA 110800Z 18006KT CAVOK 22/11 Q1015,11,8,6,2,49.67,0
2025-06-11 08:30:00,LRIA,23,12,6.0,10000,0,0,LRIA 110830Z 21006KT 170V240 CAVOK 23/12 Q1015,11,8,6,2,49.93,0
2025-06-11 09:00:00,LRIA,24,13,4.0,10000,0,0,LRIA 110900Z 20004KT 130V280 CAVOK 24/13 Q1014,11,9,6,2,50.2,0
2025-06-11 09:30:00,LRIA,24,12,6.0,10000,0,0,LRIA 110930Z 19006KT 140V230 CAVOK 24/12 Q1014,12,9,6,2,47.01,0
2025-06-11 10:00:00,LRIA,25,13,,10000,0,0,LRIA 111000Z VRB05KT CAVOK 25/13 Q1014,12,10,6,2,47.28,0
2025-06-11 10:30:00,LRIA,25,14,6.0,10000,0,0,LRIA 111030Z 16006KT 120V190 CAVOK 25/14 Q1013,11,10,6,2,50.46,0
2025-06-11 11:00:00,LRIA,26,12,6.0,10000,0,0,LRIA 111100Z 17006KT 110V260 CAVOK 26/12 Q1013,14,11,6,2,41.73,0
2025-06-11 11:30:00,LRIA,27,13,7.0,10000,0,0,LRIA 111130Z 16007KT 100V210 CAVOK 27/13 Q1013,14,11,6,2,42.01,0
2025-06-11 12:00:00,LRIA,26,12,5.0,10000,0,0,LRIA 111200Z 19005KT 150V230 CAVOK 26/12 Q1013,14,12,6,2,41.73,0
2025-06-11 12:30:00,LRIA,26,13,4.0,10000,0,0,LRIA 111230Z 20004KT CAVOK 26/13 Q1012,13,12,6,2,44.56,0
2025-06-11 13:00:00,LRIA,27,14,5.0,10000,0,0,LRIA 111300Z 23005KT 180V290 CAVOK 27/14 Q1012,13,13,6,2,44.83,0
2025-06-11 13:30:00,LRIA,26,14,4.0,10000,0,0,LRIA 111330Z 21004KT 170V250 CAVOK 26/14 Q1011,12,13,6,2,47.55,0
2025-06-11 14:00:00,LRIA,26,14,,9999,0,0,LRIA 111400Z VRB02KT 9999 SCT040CB 26/14 Q1011,12,14,6,2,47.55,0
2025-06-11 14:30:00,LRIA,24,13,7.0,5000,0,0,LRIA 111430Z 26007G18KT 230V310 5000 +TSRA BKN035CB 24/13 Q1011,11,14,6,2,50.2,0
2025-06-11 15:00:00,LRIA,17,13,9.0,9999,0,0,LRIA 111500Z 18009KT 9999 -TSRA SCT045CB 17/13 Q1012,4,15,6,2,77.31,0
2025-06-11 15:30:00,LRIA,19,15,,9999,0,0,LRIA 111530Z VRB03KT 9999 SCT045CB 19/15 Q1012 RETS,4,15,6,2,77.62,0
2025-06-11 16:00:00,LRIA,19,14,11.0,9999,0,0,LRIA 111600Z 04011KT 9999 SCT022 19/14 Q1012,5,16,6,2,72.76,0
2025-06-11 16:30:00,LRIA,19,13,9.0,10000,0,0,LRIA 111630Z 36009KT CAVOK 19/13 Q1013,6,16,6,2,68.18,0
2025-06-11 17:00:00,LRIA,19,14,6.0,10000,0,0,LRIA 111700Z 30006KT CAVOK 19/14 Q1014,5,17,6,2,72.76,0
2025-06-11 17:30:00,LRIA,18,14,6.0,9999,0,0,LRIA 111730Z 32006KT 9999 -RA NSC 18/14 Q1014,4,17,6,2,77.46,0
2025-06-11 18:00:00,LRIA,18,14,11.0,10000,0,0,LRIA 111800Z 34011KT CAVOK 18/14 Q1014,4,18,6,2,77.46,0
2025-06-11 18:30:00,LRIA,17,14,7.0,10000,0,0,LRIA 111830Z 31007KT CAVOK 17/14 Q1015,3,18,6,2,82.51,0
2025-06-11 19:00:00,LRIA,17,13,4.0,10000,0,0,LRIA 111900Z 29004KT 260V340 CAVOK 17/13 Q1015,4,19,6,2,77.31,0
2025-06-11 19:30:00,LRIA,17,12,6.0,10000,0,0,LRIA 111930Z 27006KT CAVOK 17/12 Q1016,5,19,6,2,72.4,0
2025-06-11 20:00:00,LRIA,16,13,6.0,10000,0,0,LRIA 112000Z 30006KT CAVOK 16/13 Q1016,3,20,6,2,82.39,0
2025-06-11 20:30:00,LRIA,17,13,5.0,10000,0,0,LRIA 112030Z 28005KT CAVOK 17/13 Q1016,4,20,6,2,77.31,0
2025-06-11 21:00:00,LRIA,16,13,4.0,10000,0,0,LRIA 112100Z 28004KT CAVOK 16/13 Q1016,3,21,6,2,82.39,0
2025-06-11 21:30:00,LRIA,15,13,5.0,10000,0,0,LRIA 112130Z 29005KT CAVOK 15/13 Q1016,2,21,6,2,87.84,0
2025-06-11 22:00:00,LRIA,15,13,5.0,9999,0,0,LRIA 112200Z AUTO 30005KT 9999 NCD 15/13 Q1016,2,22,6,2,87.84,0
2025-06-11 22:30:00,LRIA,15,12,7.0,10000,0,0,LRIA 112230Z 31007KT CAVOK 15/12 Q1016,3,22,6,2,82.26,0
2025-06-11 23:00:00,LRIA,15,12,5.0,10000,0,0,LRIA 112300Z 34005KT 320V020 CAVOK 15/12 Q1017,3,23,6,2,82.26,0
2025-06-11 23:30:00,LRIA,14,12,6.0,10000,0,0,LRIA 112330Z 32006KT CAVOK 14/12 Q1017,2,23,6,2,87.75,0
2025-06-12 00:00:00,LRIA,14,12,6.0,10000,0,0,LRIA 120000Z 32006KT CAVOK 14/12 Q1017,2,0,6,3,87.75,0
2025-06-12 00:30:00,LRIA,13,11,6.0,10000,0,0,COR LRIA 120030Z 32006KT CAVOK 13/11 Q1017,2,0,6,3,87.66,0
2025-06-12 01:00:00,LRIA,14,12,7.0,10000,0,0,LRIA 120100Z 30007KT CAVOK 14/12 Q1017,2,1,6,3,87.75,0
2025-06-12 01:30:00,LRIA,14,12,8.0,10000,0,0,LRIA 120130Z 29008KT CAVOK 14/12 Q1017,2,1,6,3,87.75,0
2025-06-12 02:00:00,LRIA,13,12,6.0,10000,0,0,LRIA 120200Z 29006KT CAVOK 13/12 Q1017,1,2,6,3,93.65,0
2025-06-12 02:30:00,LRIA,13,12,7.0,10000,0,0,LRIA 120230Z 27007KT CAVOK 13/12 Q1018,1,2,6,3,93.65,0
2025-06-12 03:00:00,LRIA,13,11,9.0,9999,0,0,LRIA 120300Z 28009KT 9999 FEW019 13/11 Q1018,2,3,6,3,87.66,0
2025-06-12 03:30:00,LRIA,14,12,10.0,9999,0,0,LRIA 120330Z 29010KT 9999 FEW019 14/12 Q1018,2,3,6,3,87.75,0
2025-06-12 04:00:00,LRIA,14,12,10.0,9999,0,0,LRIA 120400Z 29010KT 9999 FEW019 14/12 Q1018,2,4,6,3,87.75,0
2025-06-12 04:30:00,LRIA,15,12,11.0,9999,0,0,LRIA 120430Z 30011KT 9999 FEW019 15/12 Q1018,3,4,6,3,82.26,0
2025-06-12 05:00:00,LRIA,16,12,12.0,9999,0,0,LRIA 120500Z 30012KT 9999 SCT018 16/12 Q1018,4,5,6,3,77.16,0
2025-06-12 05:30:00,LRIA,16,12,14.0,9999,0,0,LRIA 120530Z 30014KT 9999 BKN018 16/12 Q1018,4,5,6,3,77.16,0
2025-06-12 06:00:00,LRIA,16,12,12.0,9999,0,0,LRIA 120600Z 31012KT 9999 BKN020 16/12 Q1018,4,6,6,3,77.16,0
2025-06-12 06:30:00,LRIA,17,12,13.0,9999,0,0,LRIA 120630Z 31013KT 9999 BKN020 17/12 Q1018,5,6,6,3,72.4,0
2025-06-12 07:00:00,LRIA,17,13,9.0,9999,0,0,LRIA 120700Z 30009KT 9999 BKN025 17/13 Q1019,4,7,6,3,77.31,0
2025-06-12 07:30:00,LRIA,17,13,9.0,9999,0,0,LRIA 120730Z 30009KT 9999 BKN025 17/13 Q1019,4,7,6,3,77.31,0
2025-06-12 08:00:00,LRIA,18,12,8.0,9999,0,0,LRIA 120800Z 29008KT 260V340 9999 BKN025 18/12 Q1018,6,8,6,3,67.97,0
2025-06-12 08:30:00,LRIA,19,12,13.0,9999,0,0,LRIA 120830Z 33013KT 290V360 9999 BKN030 19/12 Q1018,7,8,6,3,63.85,0
2025-06-12 09:00:00,LRIA,19,12,12.0,9999,0,0,LRIA 120900Z 31012KT 9999 SCT030 19/12 Q1018,7,9,6,3,63.85,0
2025-06-12 09:30:00,LRIA,20,11,12.0,9999,0,0,LRIA 120930Z 31012KT 9999 FEW030TCU SCT040 20/11 Q1018,9,9,6,3,56.16,0
2025-06-12 10:00:00,LRIA,19,11,12.0,9999,0,0,LRIA 121000Z 31012KT 9999 SCT035 19/11 Q1019,8,10,6,3,59.76,0
2025-06-12 10:30:00,LRIA,21,11,14.0,9999,0,0,LRIA 121030Z 31014KT 9999 FEW036 21/11 Q1018,10,10,6,3,52.8,0
2025-06-12 11:00:00,LRIA,20,11,16.0,9999,0,0,LRIA 121100Z 32016KT 290V350 9999 SCT040 20/11 Q1018,9,11,6,3,56.16,0
2025-06-12 11:30:00,LRIA,21,10,15.0,9999,0,0,LRIA 121130Z 32015KT 9999 FEW045 21/10 Q1018,11,11,6,3,49.4,0
2025-06-12 12:00:00,LRIA,21,10,14.0,10000,0,0,LRIA 121200Z 31014KT 280V340 CAVOK 21/10 Q1018,11,12,6,3,49.4,0
2025-06-12 12:30:00,LRIA,21,10,14.0,10000,0,0,LRIA 121230Z 34014KT CAVOK 21/10 Q1018,11,12,6,3,49.4,0
2025-06-12 13:00:00,LRIA,22,9,12.0,10000,0,0,LRIA 121300Z 34012KT CAVOK 22/09 Q1018,13,13,6,3,43.45,0
2025-06-12 13:30:00,LRIA,22,8,12.0,10000,0,0,LRIA 121330Z 33012KT CAVOK 22/08 Q1017,14,13,6,3,40.6,0
2025-06-12 14:00:00,LRIA,22,7,13.0,10000,0,0,LRIA 121400Z 33013KT CAVOK 22/07 Q1017,15,14,6,3,37.92,0
2025-06-12 14:30:00,LRIA,22,7,11.0,10000,0,0,LRIA 121430Z 33011KT CAVOK 22/07 Q1017,15,14,6,3,37.92,0
2025-06-12 15:00:00,LRIA,21,6,11.0,10000,0,0,LRIA 121500Z 34011KT 290V360 CAVOK 21/06 Q1017,15,15,6,3,37.64,0
2025-06-12 15:30:00,LRIA,21,6,10.0,10000,0,0,LRIA 121530Z 33010KT CAVOK 21/06 Q1017,15,15,6,3,37.64,0
2025-06-12 16:00:00,LRIA,21,7,11.0,10000,0,0,LRIA 121600Z 34011KT 300V010 CAVOK 21/07 Q1018,14,16,6,3,40.32,0
2025-06-12 16:30:00,LRIA,20,6,11.0,10000,0,0,LRIA 121630Z 33011KT CAVOK 20/06 Q1018,14,16,6,3,40.03,0
2025-06-12 17:00:00,LRIA,20,7,10.0,10000,0,0,LRIA 121700Z 33010KT CAVOK 20/07 Q1018,13,17,6,3,42.88,0
2025-06-12 17:30:00,LRIA,19,7,9.0,10000,0,0,LRIA 121730Z 33009KT CAVOK 19/07 Q1018,12,17,6,3,45.63,0
2025-06-12 18:00:00,LRIA,19,7,7.0,10000,0,0,LRIA 121800Z 32007KT CAVOK 19/07 Q1018,12,18,6,3,45.63,0
2025-06-12 18:30:00,LRIA,18,7,5.0,10000,0,0,LRIA 121830Z 31005KT CAVOK 18/07 Q1019,11,18,6,3,48.58,0
2025-06-12 19:00:00,LRIA,18,7,5.0,10000,0,0,LRIA 121900Z 30005KT CAVOK 18/07 Q1019,11,19,6,3,48.58,0
2025-06-12 19:30:00,LRIA,18,8,3.0,10000,0,0,LRIA 121930Z 29003KT CAVOK 18/08 Q1019,10,19,6,3,52.01,0
2025-06-12 20:00:00,LRIA,18,8,3.0,10000,0,0,LRIA 122000Z 28003KT CAVOK 18/08 Q1019,10,20,6,3,52.01,0
2025-06-12 20:30:00,LRIA,18,7,4.0,10000,0,0,LRIA 122030Z 28004KT CAVOK 18/07 Q1019,11,20,6,3,48.58,0
2025-06-12 21:00:00,LRIA,17,8,5.0,10000,0,0,LRIA 122100Z 29005KT CAVOK 17/08 Q1019,9,21,6,3,55.4,0
2025-06-12 21:30:00,LRIA,17,8,5.0,10000,0,0,LRIA 122130Z 28005KT CAVOK 17/08 Q1019,9,21,6,3,55.4,0
2025-06-12 22:00:00,LRIA,17,8,5.0,10000,0,0,LRIA 122200Z 28005KT CAVOK 17/08 Q1019,9,22,6,3,55.4,0
2025-06-12 22:30:00,LRIA,17,8,5.0,10000,0,0,LRIA 122230Z 28005KT CAVOK 17/08 Q1019,9,22,6,3,55.4,0
2025-06-12 23:00:00,LRIA,17,8,5.0,10000,0,0,LRIA 122300Z 28005KT CAVOK 17/08 Q1019,9,23,6,3,55.4,0
2025-06-12 23:30:00,LRIA,16,8,5.0,10000,0,0,LRIA 122330Z 25005KT CAVOK 16/08 Q1019,8,23,6,3,59.04,0
2025-06-13 00:00:00,LRIA,16,8,4.0,10000,0,0,LRIA 130000Z 25004KT CAVOK 16/08 Q1019,8,0,6,4,59.04,0
2025-06-13 00:30:00,LRIA,16,7,4.0,10000,0,0,LRIA 130030Z 24004KT CAVOK 16/07 Q1019,9,0,6,4,55.14,0
2025-06-13 01:00:00,LRIA,16,8,4.0,10000,0,0,LRIA 130100Z 24004KT CAVOK 16/08 Q1019,8,1,6,4,59.04,0
2025-06-13 01:30:00,LRIA,15,9,5.0,10000,0,0,LRIA 130130Z 24005KT CAVOK 15/09 Q1019,6,1,6,4,67.36,0
2025-06-13 02:00:00,LRIA,15,9,,10000,0,0,LRIA 130200Z VRB02KT CAVOK 15/09 Q1019,6,2,6,4,67.36,0
2025-06-13 02:30:00,LRIA,15,9,,10000,0,0,LRIA 130230Z VRB02KT CAVOK 15/09 Q1019,6,2,6,4,67.36,0
2025-06-13 03:00:00,LRIA,15,8,5.0,10000,0,0,LRIA 130300Z 26005KT CAVOK 15/08 Q1019,7,3,6,4,62.95,0
2025-06-13 03:30:00,LRIA,15,8,6.0,10000,0,0,LRIA 130330Z 30006KT CAVOK 15/08 Q1019,7,3,6,4,62.95,0
2025-06-13 04:00:00,LRIA,15,9,6.0,10000,0,0,LRIA 130400Z 29006KT CAVOK 15/09 Q1019,6,4,6,4,67.36,0
2025-06-13 04:30:00,LRIA,16,9,6.0,10000,0,0,LRIA 130430Z 30006KT CAVOK 16/09 Q1020,7,4,6,4,63.17,0
2025-06-13 05:00:00,LRIA,16,9,7.0,10000,0,0,LRIA 130500Z 30007KT CAVOK 16/09 Q1020,7,5,6,4,63.17,0
2025-06-13 05:30:00,LRIA,17,8,8.0,10000,0,0,LRIA 130530Z 31008KT CAVOK 17/08 Q1020,9,5,6,4,55.4,0
2025-06-13 06:00:00,LRIA,17,8,13.0,10000,0,0,LRIA 130600Z 32013KT CAVOK 17/08 Q1020,9,6,6,4,55.4,0
2025-06-13 06:30:00,LRIA,17,9,12.0,10000,0,0,LRIA 130630Z 31012KT CAVOK 17/09 Q1020,8,6,6,4,59.28,0
2025-06-13 07:00:00,LRIA,18,9,12.0,9999,0,0,LRIA 130700Z 31012KT 9999 FEW040 18/09 Q1020,9,7,6,4,55.66,0
2025-06-13 07:30:00,LRIA,19,8,16.0,9999,0,0,LRIA 130730Z 30016KT 9999 SCT045 19/08 Q1020,11,7,6,4,48.86,0
2025-06-13 08:00:00,LRIA,19,9,13.0,9999,0,0,LRIA 130800Z 30013KT 9999 BKN045 19/09 Q1020,10,8,6,4,52.28,0
2025-06-13 08:30:00,LRIA,19,8,16.0,9999,0,0,LRIA 130830Z 31016KT 9999 SCT045 19/08 Q1020,11,8,6,4,48.86,0
2025-06-13 09:00:00,LRIA,19,7,15.0,10000,0,0,LRIA 130900Z 29015KT CAVOK 19/07 Q1020,12,9,6,4,45.63,0
2025-06-13 09:30:00,LRIA,19,7,18.0,10000,0,0,LRIA 130930Z 31018KT CAVOK 19/07 Q1020,12,9,6,4,45.63,0
2025-06-13 10:00:00,LRIA,20,8,15.0,10000,0,0,LRIA 131000Z 31015KT CAVOK 20/08 Q1020,12,10,6,4,45.91,0
2025-06-13 10:30:00,LRIA,20,7,16.0,10000,0,0,LRIA 131030Z 31016KT CAVOK 20/07 Q1020,13,10,6,4,42.88,0
2025-06-13 11:00:00,LRIA,21,8,17.0,10000,0,0,LRIA 131100Z 31017KT CAVOK 21/08 Q1020,13,11,6,4,43.17,0
2025-06-13 11:30:00,LRIA,21,7,20.0,10000,0,0,LRIA 131130Z 32020KT CAVOK 21/07 Q1020,14,11,6,4,40.32,0
2025-06-13 12:00:00,LRIA,21,8,16.0,10000,0,0,LRIA 131200Z 32016G26KT CAVOK 21/08 Q1020,13,12,6,4,43.17,0
2025-06-13 12:30:00,LRIA,21,8,19.0,10000,0,0,LRIA 131230Z 32019KT CAVOK 21/08 Q1020,13,12,6,4,43.17,0
2025-06-13 13:00:00,LRIA,22,8,15.0,10000,0,0,LRIA 131300Z 31015KT CAVOK 22/08 Q1020,14,13,6,4,40.6,0
2025-06-13 13:30:00,LRIA,21,8,17.0,10000,0,0,LRIA 131330Z 31017KT CAVOK 21/08 Q1020,13,13,6,4,43.17,0
2025-06-13 14:00:00,LRIA,21,8,19.0,10000,0,0,LRIA 131400Z 33019KT CAVOK 21/08 Q1020,13,14,6,4,43.17,0
2025-06-13 14:30:00,LRIA,21,9,17.0,10000,0,0,LRIA 131430Z 32017KT CAVOK 21/09 Q1020,12,14,6,4,46.19,0
2025-06-13 15:00:00,LRIA,20,9,18.0,10000,0,0,LRIA 131500Z 33018KT CAVOK 20/09 Q1020,11,15,6,4,49.13,0
2025-06-13 15:30:00,LRIA,20,9,18.0,10000,0,0,LRIA 131530Z 33018KT CAVOK 20/09 Q1021,11,15,6,4,49.13,0
2025-06-13 16:00:00,LRIA,19,9,20.0,10000,0,0,LRIA 131600Z 33020KT CAVOK 19/09 Q1021,10,16,6,4,52.28,0
2025-06-13 16:30:00,LRIA,19,9,17.0,10000,0,0,LRIA 131630Z 32017KT CAVOK 19/09 Q1021,10,16,6,4,52.28,0
2025-06-13 17:00:00,LRIA,18,9,16.0,10000,0,0,LRIA 131700Z 33016KT CAVOK 18/09 Q1021,9,17,6,4,55.66,0
2025-06-13 17:30:00,LRIA,18,9,16.0,9999,0,0,LRIA 131730Z 33016KT 9999 OVC043 18/09 Q1022,9,17,6,4,55.66,0
2025-06-13 18:00:00,LRIA,17,10,12.0,9999,0,0,COR LRIA 131800Z 32012KT 9999 OVC039 17/10 Q1022,7,18,6,4,63.4,0
2025-06-13 18:30:00,LRIA,17,10,9.0,9999,0,0,LRIA 131830Z 32009KT 9999 OVC038 17/10 Q1022,7,18,6,4,63.4,0
2025-06-13 19:00:00,LRIA,16,10,10.0,9999,0,0,COR LRIA 131900Z 32010KT 9999 BKN036 16/10 Q1022,6,19,6,4,67.56,0
2025-06-13 19:30:00,LRIA,15,10,9.0,10000,0,0,LRIA 131930Z 32009KT CAVOK 15/10 Q1023,5,19,6,4,72.03,0
2025-06-13 20:00:00,LRIA,15,10,6.0,10000,0,0,LRIA 132000Z 28006KT 250V320 CAVOK 15/10 Q1023,5,20,6,4,72.03,0
2025-06-13 20:30:00,LRIA,14,10,6.0,10000,0,0,LRIA 132030Z 30006KT 270V340 CAVOK 14/10 Q1023,4,20,6,4,76.84,0
2025-06-13 21:00:00,LRIA,14,10,6.0,10000,0,0,LRIA 132100Z 29006KT CAVOK 14/10 Q1023,4,21,6,4,76.84,0
2025-06-13 21:30:00,LRIA,14,10,9.0,10000,0,0,LRIA 132130Z 30009KT CAVOK 14/10 Q1023,4,21,6,4,76.84,0
2025-06-13 22:00:00,LRIA,14,10,9.0,10000,0,0,LRIA 132200Z 31009KT CAVOK 14/10 Q1023,4,22,6,4,76.84,0
2025-06-13 22:30:00,LRIA,14,10,10.0,10000,0,0,LRIA 132230Z 30010KT CAVOK 14/10 Q1022,4,22,6,4,76.84,0
2025-06-13 23:00:00,LRIA,14,10,10.0,10000,0,0,LRIA 132300Z 30010KT CAVOK 14/10 Q1022,4,23,6,4,76.84,0
2025-06-13 23:30:00,LRIA,14,10,11.0,10000,0,0,COR LRIA 132330Z 29011KT CAVOK 14/10 Q1022,4,23,6,4,76.84,0
2025-06-14 00:00:00,LRIA,13,10,11.0,10000,0,0,LRIA 140000Z 30011KT CAVOK 13/10 Q1022,3,0,6,5,82.01,0
2025-06-14 00:30:00,LRIA,13,10,12.0,10000,0,0,LRIA 140030Z 29012KT CAVOK 13/10 Q1022,3,0,6,5,82.01,0
2025-06-14 01:00:00,LRIA,13,10,12.0,10000,0,0,LRIA 140100Z 29012KT CAVOK 13/10 Q1021,3,1,6,5,82.01,0
2025-06-14 01:30:00,LRIA,14,10,13.0,10000,0,0,LRIA 140130Z 29013KT CAVOK 14/10 Q1021,4,1,6,5,76.84,0
2025-06-14 02:00:00,LRIA,14,10,15.0,10000,0,0,LRIA 140200Z 29015KT CAVOK 14/10 Q1021,4,2,6,5,76.84,0
2025-06-14 02:30:00,LRIA,14,10,12.0,10000,0,0,LRIA 140230Z 29012KT CAVOK 14/10 Q1021,4,2,6,5,76.84,0
2025-06-14 03:00:00,LRIA,14,10,10.0,10000,0,0,LRIA 140300Z 29010KT CAVOK 14/10 Q1021,4,3,6,5,76.84,0
